Date,Type,Ticker,ISIN,Name,Asset Type,Shares,Price,Total,Fees,Currency,Source
2024-10-04 00:00:00,TransferOut,,,,Unknown,11.44,1.0,11.44,0.0,EUR,Unknown
2024-10-05 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2024-10-07 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,65.0,127.06,-8258.9,0.0,EUR,Unknown
2024-10-07 00:00:00,Sell,FWRA.MI,,Invesco FTSE All-World UCITS ETF Acc,Stock,1350.0,6.24,8426.7,0.0,EUR,Unknown
2024-10-08 00:00:00,TransferOut,,,,Unknown,29.99,1.0,29.99,0.0,EUR,Unknown
2024-10-08 00:00:00,TransferOut,,,,Unknown,2.48,1.0,2.48,0.0,EUR,Unknown
2024-10-09 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.424109,200.42,-85.0,0.0,EUR,Unknown
2024-10-09 00:00:00,Dividend,TSM,,TSMC (ADR),Stock,5.0,0.57,2.85,0.0,EUR,Unknown
2024-10-09 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.954725,99.51,-95.0,0.0,EUR,Unknown
2024-10-09 00:00:00,TransferOut,,,,Unknown,9.83,1.0,9.83,0.0,EUR,Unknown
2024-10-10 00:00:00,TransferOut,,,,Unknown,7.47,1.0,7.47,0.0,EUR,Unknown
2024-10-10 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,14.0,127.58,-1786.12,0.0,EUR,Unknown
2024-10-11 00:00:00,TransferOut,,,,Unknown,11.04,1.0,11.04,0.0,EUR,Unknown
2024-10-11 00:00:00,Sell,NTLA,,Intellia Therapeutics,Stock,23.0,16.39,376.97,0.0,EUR,Unknown
2024-10-11 00:00:00,Buy,IREN,,IREN,Stock,57.0,7.01,-399.57,0.0,EUR,Unknown
2024-10-12 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-10-13 00:00:00,TransferOut,,,,Unknown,388.06,1.0,388.06,0.0,EUR,Unknown
2024-10-14 00:00:00,TransferIn,,,,Unknown,400.0,1.0,400.0,0.0,EUR,Unknown
2024-10-14 00:00:00,TransferOut,,,,Unknown,8.91,1.0,8.91,0.0,EUR,Unknown
2024-10-16 00:00:00,Buy,IE00B4NCWG09,,iShares Physical Silver ETC - USD ACC,Stock,3.554923,28.13,-100.0,0.0,EUR,Unknown
2024-10-16 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.422675,201.1,-85.0,0.0,EUR,Unknown
2024-10-16 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,4.178854,47.86,-200.0,0.0,EUR,Unknown
2024-10-16 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.918584,103.42,-95.0,0.0,EUR,Unknown
2024-10-18 00:00:00,Sell,MNST,,Monster Beverage,Stock,15.0,49.74,746.1,0.0,EUR,Unknown
2024-10-18 00:00:00,Buy,ELF,,"E.L.F. BEAUTY INC DL-,01",Stock,4.0,99.88,-399.52,0.0,EUR,Unknown
2024-10-18 00:00:00,Buy,ENPH,,Enphase Energy,Stock,4.0,83.96,-335.84,0.0,EUR,Unknown
2024-10-19 00:00:00,TransferOut,,,,Unknown,10.0,1.0,10.0,0.0,EUR,Unknown
2024-10-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2024-10-21 00:00:00,TransferOut,,,,Unknown,6.17,1.0,6.17,0.0,EUR,Unknown
2024-10-21 00:00:00,TransferOut,,,,Unknown,0.6,1.0,0.6,0.0,EUR,Unknown
2024-10-22 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2024-10-22 00:00:00,TransferOut,,,,Unknown,10.84,1.0,10.84,0.0,EUR,Unknown
2024-10-22 00:00:00,TransferIn,,,,Unknown,98.0,1.0,98.0,0.0,EUR,Unknown
2024-10-23 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.413424,205.6,-85.0,0.0,EUR,Unknown
2024-10-23 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.912496,104.11,-95.0,0.0,EUR,Unknown
2024-10-23 00:00:00,TransferOut,,,,Unknown,10.95,1.0,10.95,0.0,EUR,Unknown
2024-10-28 00:00:00,TransferIn,,,,Unknown,30.0,1.0,30.0,0.0,EUR,Unknown
2024-10-28 00:00:00,TransferOut,,,,Unknown,9.3,1.0,9.3,0.0,EUR,Unknown
2024-10-28 00:00:00,Sell,VWSYF,,Vestas Wind Systems A/S,Stock,27.0,17.68,477.49,0.0,EUR,Unknown
2024-10-28 00:00:00,Buy,GMAB.CO,,Genmab,Stock,2.0,212.8,-425.6,0.0,EUR,Unknown
2024-10-28 00:00:00,TransferOut,,,,Unknown,5.52,1.0,5.52,0.0,EUR,Unknown
2024-10-28 00:00:00,Sell,DKILF,,Daikin Industries,Stock,7.0,109.8,768.6,0.0,EUR,Unknown
2024-10-28 00:00:00,Buy,ELF,,"E.L.F. BEAUTY INC DL-,01",Stock,3.0,102.15,-306.45,0.0,EUR,Unknown
2024-10-28 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,3.0,117.9,-353.7,0.0,EUR,Unknown
2024-10-28 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,1.0,104.0,-104.0,0.99,EUR,Unknown
2024-10-30 00:00:00,TransferOut,,,,Unknown,6.11,1.0,6.11,0.0,EUR,Unknown
2024-10-30 00:00:00,TransferIn,,,,Unknown,1200.0,1.0,1200.0,0.0,EUR,Unknown
2024-10-30 00:00:00,TransferOut,,,,Unknown,15.03,1.0,15.03,0.0,EUR,Unknown
2024-10-30 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,8.0,128.26,-1026.08,0.0,EUR,Unknown
2024-10-31 00:00:00,Interest,,,,Unknown,1.57,1.0,1.57,0.0,EUR,Unknown
2024-10-31 00:00:00,TransferOut,,,,Unknown,13.66,1.0,13.66,0.0,EUR,Unknown
2024-11-01 00:00:00,Sell,LMT,,Lockheed Martin,Stock,2.0,505.1,1010.2,0.0,EUR,Unknown
2024-11-01 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,4.0,77.1,-308.4,0.0,EUR,Unknown
2024-11-01 00:00:00,Buy,ELF,,"E.L.F. BEAUTY INC DL-,01",Stock,3.0,98.54,-295.62,0.0,EUR,Unknown
2024-11-01 00:00:00,Buy,GMAB.CO,,Genmab,Stock,2.0,206.6,-413.2,0.0,EUR,Unknown
2024-11-01 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-11-03 00:00:00,TransferOut,,,,Unknown,5.93,1.0,5.93,0.0,EUR,Unknown
2024-11-04 00:00:00,TransferIn,,,,Unknown,7.03,1.0,7.03,0.0,EUR,Unknown
2024-11-04 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.972314,97.71,-95.0,0.0,EUR,Unknown
2024-11-04 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.433717,195.98,-85.0,0.0,EUR,Unknown
2024-11-04 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,0.143715,48.92,-7.03,0.0,EUR,Unknown
2024-11-04 00:00:00,TransferOut,,,,Unknown,5.48,1.0,5.48,0.0,EUR,Unknown
2024-11-05 00:00:00,TransferIn,,,,Unknown,183.58,1.0,183.58,0.0,EUR,Unknown
2024-11-06 00:00:00,TransferIn,,,,Unknown,800.0,1.0,800.0,0.0,EUR,Unknown
2024-11-06 00:00:00,Buy,LNTH,,Lantheus Hldg.,Stock,3.0,85.06,-255.18,0.0,EUR,Unknown
2024-11-06 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,4.0,78.56,-314.24,0.0,EUR,Unknown
2024-11-06 00:00:00,Buy,NU,,Nubank,Stock,21.0,13.92,-292.4,0.0,EUR,Unknown
2024-11-06 00:00:00,TransferOut,,,,Unknown,25.29,1.0,25.29,0.0,EUR,Unknown
2024-11-07 00:00:00,Dividend,ASML.AS,,ASML Holding,Stock,3.0,1.52,4.56,0.0,EUR,Unknown
2024-11-07 00:00:00,TransferOut,,,,Unknown,20.0,1.0,20.0,0.0,EUR,Unknown
2024-11-10 00:00:00,TransferOut,,,,Unknown,3.59,1.0,3.59,0.0,EUR,Unknown
2024-11-11 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.829911,114.47,-95.0,0.0,EUR,Unknown
2024-11-11 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.365591,232.5,-85.0,0.0,EUR,Unknown
2024-11-11 00:00:00,TransferOut,,,,Unknown,7.96,1.0,7.96,0.0,EUR,Unknown
2024-11-12 00:00:00,TransferOut,,,,Unknown,12.43,1.0,12.43,0.0,EUR,Unknown
2024-11-13 00:00:00,TransferOut,,,,Unknown,9.46,1.0,9.46,0.0,EUR,Unknown
2024-11-14 00:00:00,TransferOut,,,,Unknown,14.93,1.0,14.93,0.0,EUR,Unknown
2024-11-15 00:00:00,TransferOut,,,,Unknown,11.4,1.0,11.4,0.0,EUR,Unknown
2024-11-16 00:00:00,TransferOut,,,,Unknown,9.98,1.0,9.98,0.0,EUR,Unknown
2024-11-16 00:00:00,TransferOut,,,,Unknown,16.17,1.0,16.17,0.0,EUR,Unknown
2024-11-17 00:00:00,TransferOut,,,,Unknown,116.83,1.0,116.83,0.0,EUR,Unknown
2024-11-18 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,4.195158,47.67,-200.0,0.0,EUR,Unknown
2024-11-18 00:00:00,Buy,IE00B4NCWG09,,iShares Physical Silver ETC - USD ACC,Stock,2.483502,28.19,-70.0,0.0,EUR,Unknown
2024-11-18 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.922424,108.41,-100.0,0.0,EUR,Unknown
2024-11-18 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.396085,214.6,-85.0,0.0,EUR,Unknown
2024-11-18 00:00:00,TransferOut,,,,Unknown,6.59,1.0,6.59,0.0,EUR,Unknown
2024-11-18 00:00:00,TransferOut,,,,Unknown,12.93,1.0,12.93,0.0,EUR,Unknown
2024-11-19 00:00:00,TransferOut,,,,Unknown,9.76,1.0,9.76,0.0,EUR,Unknown
2024-11-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2024-11-21 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,119.0,0.0186,2.21,0.0,EUR,Unknown
2024-11-21 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,119.0,0.0673,8.01,0.0,EUR,Unknown
2024-11-22 00:00:00,TransferOut,,,,Unknown,21.98,1.0,21.98,0.0,EUR,Unknown
2024-11-22 00:00:00,Sell,IE00B4NCWG09,,iShares Physical Silver ETC - USD ACC,Stock,17.0,27.89,474.13,1.0,EUR,Unknown
2024-11-22 00:00:00,Sell,IE00B4NCWG09,,iShares Physical Silver ETC - USD ACC,Stock,0.910932,27.89,25.41,0.0,EUR,Unknown
2024-11-23 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-11-23 00:00:00,TransferOut,,,,Unknown,5.58,1.0,5.58,0.0,EUR,Unknown
2024-11-24 00:00:00,TransferOut,,,,Unknown,49.43,1.0,49.43,0.0,EUR,Unknown
2024-11-25 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2024-11-25 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.867678,115.25,-100.0,0.0,EUR,Unknown
2024-11-25 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.374317,227.08,-85.0,0.0,EUR,Unknown
2024-11-26 00:00:00,Dividend,KSPI,,Kaspi.kz,Stock,10.0,1.62,16.19,0.0,EUR,Unknown
2024-11-26 00:00:00,TransferOut,,,,Unknown,5.84,1.0,5.84,0.0,EUR,Unknown
2024-11-26 00:00:00,TransferOut,,,,Unknown,48.96,1.0,48.96,0.0,EUR,Unknown
2024-11-28 00:00:00,TransferIn,,,,Unknown,1400.0,1.0,1400.0,0.0,EUR,Unknown
2024-11-28 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,18.0,134.08,-2413.44,0.0,EUR,Unknown
2024-11-28 00:00:00,TransferOut,,,,Unknown,20.0,1.0,20.0,0.0,EUR,Unknown
2024-11-29 00:00:00,TransferIn,,,,Unknown,1400.0,1.0,1400.0,0.0,EUR,Unknown
2024-11-29 00:00:00,Buy,NU,,Nubank,Stock,22.0,12.03,-264.66,0.0,EUR,Unknown
2024-11-29 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,4.0,83.62,-334.48,0.0,EUR,Unknown
2024-11-29 00:00:00,Buy,LNTH,,Lantheus Hldg.,Stock,3.0,85.76,-257.28,0.0,EUR,Unknown
2024-11-29 00:00:00,Buy,LI,,Li Auto (ADR),Stock,12.0,22.0,-264.0,0.0,EUR,Unknown
2024-11-29 00:00:00,Buy,NU,,Nubank,Stock,24.0,11.96,-287.14,0.0,EUR,Unknown
2024-11-30 00:00:00,Interest,,,,Unknown,2.2,1.0,2.2,0.0,EUR,Unknown
2024-12-01 00:00:00,TransferOut,,,,Unknown,133.0,1.0,133.0,0.0,EUR,Unknown
2024-12-02 00:00:00,TransferIn,,,,Unknown,5.43,1.0,5.43,0.0,EUR,Unknown
2024-12-02 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,0.111389,48.75,-5.43,0.0,EUR,Unknown
2024-12-02 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.848248,117.89,-100.0,0.0,EUR,Unknown
2024-12-02 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.361087,235.4,-85.0,0.0,EUR,Unknown
2024-12-02 00:00:00,TransferOut,,,,Unknown,19.13,1.0,19.13,0.0,EUR,Unknown
2024-12-03 00:00:00,Dividend,DKILF,,Daikin Industries,Stock,7.0,1.17,8.16,0.0,EUR,Unknown
2024-12-03 00:00:00,TransferIn,,,,Unknown,200.0,1.0,200.0,0.0,EUR,Unknown
2024-12-03 00:00:00,Sell,SMCI,,Super Micro Computer,Stock,9.0,37.8,340.2,0.0,EUR,Unknown
2024-12-03 00:00:00,Buy,TMDX,,TRANSMEDICS GROUP,Stock,5.0,69.08,-345.4,0.0,EUR,Unknown
2024-12-03 00:00:00,TransferOut,,,,Unknown,2.4,1.0,2.4,0.0,EUR,Unknown
2024-12-04 00:00:00,TransferIn,,,,Unknown,1239.46,1.0,1239.46,0.0,EUR,Unknown
2024-12-04 00:00:00,TransferIn,ANET,,Arista Networks,Stock,16.0,64.03,1024.5,0.0,EUR,Unknown
2024-12-04 00:00:00,TransferOut,ARKK,,Arista Networks,Stock,4.0,0.0,0.0,0.0,EUR,Unknown
2024-12-04 00:00:00,TransferOut,,,,Unknown,17.47,1.0,17.47,0.0,EUR,Unknown
2024-12-05 00:00:00,Buy,TDW,,TIDEWATER INC.,Stock,6.0,47.02,-282.12,0.0,EUR,Unknown
2024-12-05 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,2.0,164.5,-329.0,0.0,EUR,Unknown
2024-12-05 00:00:00,Buy,LNTH,,Lantheus Hldg.,Stock,3.0,85.76,-257.28,0.0,EUR,Unknown
2024-12-05 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,3.0,103.0,-309.0,0.0,EUR,Unknown
2024-12-05 00:00:00,Buy,NU,,Nubank,Stock,7.0,11.49,-80.42,0.99,EUR,Unknown
2024-12-06 00:00:00,TransferOut,,,,Unknown,5.99,1.0,5.99,0.0,EUR,Unknown
2024-12-06 00:00:00,Sell,PYPL,,PayPal Holdings,Stock,7.0,84.16,589.12,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,RNKGF,,RENK,Stock,12.0,21.41,-256.92,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,SESMF,,SÜSS MicroTec,Stock,6.0,50.0,-300.0,0.0,EUR,Unknown
2024-12-06 00:00:00,Sell,STNE,,StoneCo,Stock,193.0,8.86,1710.75,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,GMAB.CO,,Genmab,Stock,2.0,205.5,-411.0,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,3.0,104.0,-312.0,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,TSM,,TSMC (ADR),Stock,2.0,191.2,-382.4,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,PSKOF,,ORLEN,Stock,21.0,12.48,-262.12,0.0,EUR,Unknown
2024-12-06 00:00:00,Buy,RNKGF,,RENK,Stock,15.0,21.32,-319.8,0.0,EUR,Unknown
2024-12-06 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-12-06 00:00:00,TransferOut,,,,Unknown,1.0,1.0,1.0,0.0,EUR,Unknown
2024-12-07 00:00:00,TransferOut,,,,Unknown,51.0,1.0,51.0,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,11.99,1.0,11.99,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,0.01,1.0,0.01,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,1.49,1.0,1.49,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,0.51,1.0,0.51,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,82.67,1.0,82.67,0.0,EUR,Unknown
2024-12-08 00:00:00,TransferOut,,,,Unknown,0.33,1.0,0.33,0.0,EUR,Unknown
2024-12-09 00:00:00,TransferIn,,,,Unknown,1.85,1.0,1.85,0.0,EUR,Unknown
2024-12-09 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.846668,118.11,-100.0,0.0,EUR,Unknown
2024-12-09 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,0.037916,48.79,-1.85,0.0,EUR,Unknown
2024-12-09 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.342465,248.2,-85.0,0.0,EUR,Unknown
2024-12-10 00:00:00,Buy,JE00B588CD74,,WisdomTree Physical Swiss Gold - EUR ACC,Stock,0.2046,244.38,-50.0,1.0,EUR,Unknown
2024-12-11 00:00:00,TransferIn,,,,Unknown,20.56,1.0,20.56,0.0,EUR,Unknown
2024-12-12 00:00:00,Dividend,MSFT,,Microsoft,Stock,6.0,0.79,4.74,0.0,EUR,Unknown
2024-12-13 00:00:00,Dividend,IBKR,,Interactive Brokers Group A,Stock,24.0,0.06,1.42,0.0,EUR,Unknown
2024-12-13 00:00:00,TransferOut,,,,Unknown,14.31,1.0,14.31,0.0,EUR,Unknown
2024-12-13 00:00:00,TransferOut,,,,Unknown,0.69,1.0,0.69,0.0,EUR,Unknown
2024-12-15 00:00:00,TransferOut,,,,Unknown,83.07,1.0,83.07,0.0,EUR,Unknown
2024-12-15 00:00:00,TransferOut,,,,Unknown,0.93,1.0,0.93,0.0,EUR,Unknown
2024-12-16 00:00:00,TransferIn,,,,Unknown,1.62,1.0,1.62,0.0,EUR,Unknown
2024-12-16 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.842601,118.68,-100.0,0.0,EUR,Unknown
2024-12-16 00:00:00,Dividend,GOOGL,,Alphabet 'A',Stock,15.0,0.19,2.85,0.0,EUR,Unknown
2024-12-16 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,0.032977,49.13,-1.62,0.0,EUR,Unknown
2024-12-16 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.323735,262.56,-85.0,0.0,EUR,Unknown
2024-12-16 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,6.106994,49.12,-300.0,0.0,EUR,Unknown
2024-12-16 00:00:00,TransferOut,,,,Unknown,29.13,1.0,29.13,0.0,EUR,Unknown
2024-12-16 00:00:00,TransferOut,,,,Unknown,0.87,1.0,0.87,0.0,EUR,Unknown
2024-12-17 00:00:00,TransferOut,,,,Unknown,17.65,1.0,17.65,0.0,EUR,Unknown
2024-12-17 00:00:00,TransferOut,,,,Unknown,0.35,1.0,0.35,0.0,EUR,Unknown
2024-12-18 00:00:00,Dividend,HOEGF,,Höegh Autoliners,Stock,177.0,1.21,214.07,0.0,EUR,Unknown
2024-12-18 00:00:00,Dividend,POWL,,POWELL INDUSTRIES,Stock,2.0,0.26,0.51,0.0,EUR,Unknown
2024-12-19 00:00:00,TransferIn,,,,Unknown,1700.0,1.0,1700.0,0.0,EUR,Unknown
2024-12-19 00:00:00,TransferOut,,,,Unknown,21.26,1.0,21.26,0.0,EUR,Unknown
2024-12-19 00:00:00,TransferOut,,,,Unknown,0.74,1.0,0.74,0.0,EUR,Unknown
2024-12-19 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,12.0,133.86,-1606.32,0.0,EUR,Unknown
2024-12-19 00:00:00,Buy,DE000SW19FB8,,"SocGen FaktS O.End CBOE VIX 16,741",Stock,600.0,1.1,-660.0,1.0,EUR,Unknown
2024-12-20 00:00:00,TransferIn,,,,Unknown,1500.0,1.0,1500.0,0.0,EUR,Unknown
2024-12-20 00:00:00,Dividend,PSKOF,,ORLEN,Stock,103.0,0.97,99.83,0.0,EUR,Unknown
2024-12-20 00:00:00,Sell,LI,,Li Auto (ADR),Stock,12.0,22.6,271.2,0.0,EUR,Unknown
2024-12-20 00:00:00,TransferIn,SOL,,Solana,Crypto,7.85825,163.85,1287.57,0.0,EUR,Unknown
2024-12-20 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,6.0,79.84,-479.04,0.0,EUR,Unknown
2024-12-20 00:00:00,TransferIn,ETH,,Ethereum,Crypto,0.44799762,3115.49,1395.73,0.0,EUR,Unknown
2024-12-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2024-12-21 00:00:00,TransferOut,,,,Unknown,0.6,1.0,0.6,0.0,EUR,Unknown
2024-12-21 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2024-12-21 00:00:00,TransferOut,,,,Unknown,1.0,1.0,1.0,0.0,EUR,Unknown
2024-12-23 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2024-12-23 00:00:00,TransferIn,,,,Unknown,3.56,1.0,3.56,0.0,EUR,Unknown
2024-12-23 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,180.0,0.24,43.47,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.356813,238.22,-85.0,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,PHYMF,,iShares Physical Gold ETC - USD ACC,Stock,0.07254,49.08,-3.56,0.0,EUR,Unknown
2024-12-23 00:00:00,Dividend,BRPETRACNPR6,,Petrobras (Vz),Stock,119.0,0.0829,9.87,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,IE00B7Y34M31,,WisdomTree S&P 500 3x Daily Leveraged,Stock,0.904159,110.6,-100.0,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,NU,,Nubank,Stock,26.0,10.09,-262.29,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,WPLCF,,Wise,Stock,40.0,12.8,-512.0,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,EVGGF,,Evolution Gaming,Stock,4.0,70.62,-282.48,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,GRAB,,Grab Holdings Limited,Stock,60.0,4.8,-287.94,0.0,EUR,Unknown
2024-12-23 00:00:00,Sell,STLA,,Stellantis N.V.,Stock,101.0,12.29,1240.89,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,ES0105046009,,Aena,Stock,20.0,19.9,-398.0,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,AMD,,Advanced Micro Devices,Stock,3.0,116.12,-348.36,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,TRMD,,TORM,Stock,15.0,17.76,-266.4,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,EVGGF,,Evolution Gaming,Stock,5.0,70.68,-353.4,0.0,EUR,Unknown
2024-12-23 00:00:00,TransferOut,,,,Unknown,5.99,1.0,5.99,0.0,EUR,Unknown
2024-12-23 00:00:00,TransferOut,,,,Unknown,0.01,1.0,0.01,0.0,EUR,Unknown
2024-12-23 00:00:00,Sell,ES0105046009,,Aena,Stock,20.0,19.89,397.8,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,HXSCL,,SK HYNIX GDR 144A/REGS 1,Stock,3.0,116.0,-348.0,0.0,EUR,Unknown
2024-12-23 00:00:00,TransferOut,,,,Unknown,54.49,1.0,54.49,0.0,EUR,Unknown
2024-12-23 00:00:00,TransferOut,,,,Unknown,0.51,1.0,0.51,0.0,EUR,Unknown
2024-12-23 00:00:00,Sell,PYPL,,PayPal Holdings,Stock,10.0,83.27,832.7,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,JUMSF,,Jumbo,Stock,20.0,25.48,-509.6,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,MSTR,,Strategy,Stock,1.0,332.1,-332.1,0.0,EUR,Unknown
2024-12-23 00:00:00,Sell,PYPL,,PayPal Holdings,Stock,4.0,83.19,332.76,0.0,EUR,Unknown
2024-12-23 00:00:00,Buy,GRS469003024,,Kri-Kri,Stock,22.0,15.35,-337.7,0.0,EUR,Unknown
2024-12-24 00:00:00,Dividend,XYL,,XYLEM,Stock,8.0,0.35,2.76,0.0,EUR,Unknown
2024-12-26 00:00:00,TransferOut,,,,Unknown,14.07,1.0,14.07,0.0,EUR,Unknown
2024-12-26 00:00:00,TransferOut,,,,Unknown,0.93,1.0,0.93,0.0,EUR,Unknown
2024-12-27 00:00:00,Sell,ENPH,,Enphase Energy,Stock,24.0,69.86,1676.64,0.0,EUR,Unknown
2024-12-27 00:00:00,Buy,NU,,Nubank,Stock,26.0,9.97,-259.27,0.0,EUR,Unknown
2024-12-27 00:00:00,Buy,JGHAF,,Jungheinrich Vz,Stock,20.0,25.08,-501.6,0.0,EUR,Unknown
2024-12-27 00:00:00,Buy,GRAB,,Grab Holdings Limited,Stock,54.0,4.81,-259.47,0.0,EUR,Unknown
2024-12-27 00:00:00,Buy,INPOF,,InPost,Stock,20.0,16.57,-331.4,0.0,EUR,Unknown
2024-12-27 00:00:00,Dividend,NVDA,,NVIDIA,Stock,16.0,0.00938,0.15,0.0,EUR,Unknown
2024-12-27 00:00:00,Dividend,META,,Meta Platforms,Stock,1.0,0.48,0.48,0.0,EUR,Unknown
